CustomerID,Recency,Frequency,Monetary,Cluster,Segment
16181,73,1,305.54,0,Lost Customers
16182,72,4,6617.65,3,Loyal Customers
16183,67,1,338.71,0,Lost Customers
16184,64,6,1158.79,3,Loyal Customers
16185,16,2,529.41,1,New Customers
16186,22,12,4006.94,2,Champions
16187,31,15,6911.44,2,Champions
16188,44,4,981.86,3,Loyal Customers
16189,15,2,215.48,1,New Customers
16190,40,1,215.08,0,Lost Customers
16191,2,13,5180.52,2,Champions
16193,236,1,314.45,0,Lost Customers
16198,75,1,400.68,0,Lost Customers
16200,4,2,1080.62,1,New Customers
16201,3,4,1863.47,2,Champions
16202,360,1,365.27,0,Lost Customers
16203,58,4,592.9,3,Loyal Customers
16204,23,1,405.71,1,New Customers
16205,30,4,761.38,3,Loyal Customers
16206,54,4,537.06,3,Loyal Customers
16207,25,1,394.38,1,New Customers
16208,44,2,664.26,1,New Customers
16209,88,5,2262.62,3,Loyal Customers
16210,1,18,21086.3,2,Champions
16211,88,1,547.02,0,Lost Customers
16212,19,2,690.34,1,New Customers
16213,78,1,159.0,0,Lost Customers
16214,170,3,1062.75,3,Loyal Customers
16215,80,1,242.35,0,Lost Customers
16216,267,1,914.93,0,Lost Customers
16217,235,2,304.25,0,Lost Customers
16218,29,7,3084.68,3,Loyal Customers
16221,36,3,864.86,3,Loyal Customers
16222,318,1,846.72,0,Lost Customers
16224,57,4,1295.3,3,Loyal Customers
16225,44,5,1096.32,3,Loyal Customers
16226,203,3,255.12,0,Lost Customers
16227,225,1,314.22,0,Lost Customers
16229,87,2,1010.6,3,Loyal Customers
16230,189,2,542.03,0,Lost Customers
16232,43,4,990.88,3,Loyal Customers
16233,71,3,536.68,3,Loyal Customers
16235,40,5,867.31,3,Loyal Customers
16236,78,1,432.2,0,Lost Customers
16239,56,2,414.2,0,Lost Customers
16240,24,2,3718.8,3,Loyal Customers
16241,9,13,2607.87,2,Champions
16242,8,7,3603.21,2,Champions
16243,33,2,409.1,1,New Customers
16244,211,2,1522.75,3,Loyal Customers
16245,23,3,1413.66,3,Loyal Customers
16247,170,1,114.56,0,Lost Customers
16248,61,1,152.94,0,Lost Customers
16249,52,5,1800.07,3,Loyal Customers
16250,261,2,389.44,0,Lost Customers
16253,66,2,3683.86,3,Loyal Customers
16255,16,8,2619.91,2,Champions
16256,266,1,752.43,0,Lost Customers
16257,176,1,46.95,0,Lost Customers
16258,45,5,5203.51,3,Loyal Customers
16260,50,1,1035.45,1,New Customers
16261,17,4,746.83,1,New Customers
16265,9,9,5447.0,2,Champions
16266,73,7,861.89,3,Loyal Customers
16268,71,2,667.65,3,Loyal Customers
16270,353,1,1141.24,0,Lost Customers
16271,2,5,1429.24,2,Champions
16272,116,1,411.7,0,Lost Customers
16274,373,1,357.95,0,Lost Customers
16275,196,1,559.87,0,Lost Customers
16276,176,1,810.6,0,Lost Customers
16278,100,1,566.38,0,Lost Customers
16279,21,3,1509.58,3,Loyal Customers
16281,72,1,2062.06,3,Loyal Customers
16282,339,1,168.3,0,Lost Customers
16283,5,5,1570.81,2,Champions
16284,31,2,823.97,1,New Customers
16287,169,1,142.5,0,Lost Customers
16292,121,1,302.25,0,Lost Customers
16293,21,10,2248.99,2,Champions
16295,9,4,1328.55,1,New Customers
16297,268,1,301.9,0,Lost Customers
16298,22,3,598.2,1,New Customers
16302,126,1,233.22,0,Lost Customers
16303,25,3,5360.63,3,Loyal Customers
16305,138,1,361.22,0,Lost Customers
16306,213,6,632.27,3,Loyal Customers
16308,37,4,2560.0,3,Loyal Customers
16309,106,2,706.57,0,Lost Customers
16311,17,2,616.26,1,New Customers
16313,3,2,274.15,1,New Customers
16315,330,1,226.37,0,Lost Customers
16316,64,8,2938.91,3,Loyal Customers
16317,119,3,1341.65,3,Loyal Customers
16318,35,1,328.15,1,New Customers
16319,217,1,404.4,0,Lost Customers
16320,172,2,1038.46,3,Loyal Customers
16321,72,5,373.65,3,Loyal Customers
16322,1,2,326.75,1,New Customers
16323,196,1,207.5,0,Lost Customers
16324,128,3,428.68,0,Lost Customers
16325,46,3,594.24,3,Loyal Customers
16326,5,14,3110.96,2,Champions
16327,14,6,3844.22,2,Champions
16330,17,3,251.91,1,New Customers
16332,28,7,1593.2,3,Loyal Customers
16333,7,22,26626.8,2,Champions
16337,36,1,151.05,0,Lost Customers
16338,157,1,214.8,0,Lost Customers
16339,284,1,109.95,0,Lost Customers
16340,107,1,549.07,0,Lost Customers
16341,24,4,1971.87,3,Loyal Customers
16342,75,4,322.41,3,Loyal Customers
16343,16,2,370.48,1,New Customers
16344,158,1,101.1,0,Lost Customers
16345,44,1,575.41,1,New Customers
16347,11,2,887.65,1,New Customers
16348,32,7,1469.45,3,Loyal Customers
16349,290,1,53.5,0,Lost Customers
16350,21,4,1116.47,3,Loyal Customers
16351,332,1,153.9,0,Lost Customers
16352,17,2,494.44,1,New Customers
16353,3,23,6675.71,2,Champions
16354,63,2,395.8,0,Lost Customers
16356,197,3,211.77,0,Lost Customers
16357,33,3,658.88,3,Loyal Customers
16358,1,4,2027.5,2,Champions
16359,7,9,1750.92,2,Champions
16360,4,6,3512.53,2,Champions
16361,9,4,896.66,1,New Customers
16362,32,5,734.77,3,Loyal Customers
16363,53,1,109.36,0,Lost Customers
16364,11,2,707.04,1,New Customers
16365,17,9,1540.42,2,Champions
16366,18,1,327.3,1,New Customers
16367,37,2,804.49,3,Loyal Customers
16368,2,2,497.43,1,New Customers
16369,18,3,1553.66,3,Loyal Customers
16370,82,4,1320.56,3,Loyal Customers
16372,33,2,367.93,1,New Customers
16374,66,2,473.03,0,Lost Customers
16376,8,2,987.01,1,New Customers
16377,267,1,676.2,0,Lost Customers
16378,247,3,362.95,0,Lost Customers
16379,4,4,2157.4,2,Champions
16380,61,1,1780.59,3,Loyal Customers
16383,74,2,668.36,3,Loyal Customers
16384,89,2,584.5,0,Lost Customers
16385,60,3,555.89,3,Loyal Customers
16386,28,2,317.2,1,New Customers
16387,322,1,94.36,0,Lost Customers
16389,53,4,1382.07,3,Loyal Customers
16392,269,1,221.19,0,Lost Customers
16393,2,13,3046.21,2,Champions
16394,56,5,1555.34,3,Loyal Customers
16395,60,5,1486.9,3,Loyal Customers
16398,154,2,1705.8,3,Loyal Customers
16399,19,2,408.57,1,New Customers
16400,94,1,303.93,0,Lost Customers
16401,1,12,4098.32,2,Champions
16402,264,2,299.6,0,Lost Customers
16403,312,1,177.5,0,Lost Customers
16404,70,1,443.05,0,Lost Customers
16405,302,2,167.25,0,Lost Customers
16406,18,1,163.07,1,New Customers
16407,12,10,2126.93,2,Champions
16409,36,5,2028.88,3,Loyal Customers
16411,19,2,214.65,1,New Customers
16412,53,1,151.83,0,Lost Customers
16413,56,1,262.2,0,Lost Customers
16414,21,2,126.25,1,New Customers
16415,44,1,210.35,0,Lost Customers
16416,26,3,1051.4,3,Loyal Customers
16418,44,3,675.27,3,Loyal Customers
16419,112,6,972.23,3,Loyal Customers
16422,17,51,34684.4,2,Champions
16423,24,1,346.12,1,New Customers
16424,191,1,133.56,0,Lost Customers
16425,302,1,302.7,0,Lost Customers
16426,2,10,1908.25,2,Champions
16427,263,2,241.06,0,Lost Customers
16429,106,1,284.55,0,Lost Customers
16430,57,1,300.85,0,Lost Customers
16431,213,3,642.81,0,Lost Customers
16432,64,1,287.4,0,Lost Customers
16433,28,1,184.26,1,New Customers
16434,29,7,1522.25,3,Loyal Customers
16438,5,5,798.35,1,New Customers
16440,7,5,3640.67,2,Champions
16441,67,2,381.2,0,Lost Customers
16442,1,3,616.79,1,New Customers
16444,46,4,654.67,3,Loyal Customers
16445,33,1,230.51,1,New Customers
16446,0,2,168472.5,2,Champions
16447,135,1,259.01,0,Lost Customers
16448,198,1,188.89,0,Lost Customers
16449,197,2,707.69,0,Lost Customers
16450,149,1,311.92,0,Lost Customers
16451,87,1,266.97,0,Lost Customers
16454,44,2,6.9,0,Lost Customers
16455,63,7,1841.18,3,Loyal Customers
16456,99,5,2158.37,3,Loyal Customers
16457,218,1,208.36,0,Lost Customers
16458,2,18,3482.74,2,Champions
16460,28,3,814.72,3,Loyal Customers
16461,177,1,151.42,0,Lost Customers
16462,73,3,136.0,0,Lost Customers
16463,21,4,1422.4,3,Loyal Customers
16464,19,3,1314.68,3,Loyal Customers
16466,33,7,1603.46,3,Loyal Customers
16468,74,1,74.9,0,Lost Customers
16469,23,4,650.43,3,Loyal Customers
16470,51,4,762.39,3,Loyal Customers
16471,274,1,223.95,0,Lost Customers
16473,164,3,316.11,0,Lost Customers
16474,7,7,1871.5,2,Champions
16475,88,4,544.3,3,Loyal Customers
16477,63,7,2494.46,3,Loyal Customers
16478,25,3,331.0,1,New Customers
16479,10,2,300.83,1,New Customers
16480,75,1,769.29,0,Lost Customers
16482,15,1,220.62,1,New Customers
16483,192,1,139.35,0,Lost Customers
16484,173,2,404.3,0,Lost Customers
16485,77,1,363.65,0,Lost Customers
16488,33,3,498.8,1,New Customers
16491,46,1,731.5,1,New Customers
16493,79,4,1351.63,3,Loyal Customers
16494,296,1,826.53,0,Lost Customers
16495,3,3,684.41,1,New Customers
16496,8,3,1599.52,1,New Customers
16497,49,6,2965.69,3,Loyal Customers
16498,161,2,100.97,0,Lost Customers
16499,360,2,365.45,0,Lost Customers
16500,4,6,400.86,1,New Customers
16503,106,4,1431.93,3,Loyal Customers
16504,25,1,484.38,1,New Customers
16505,31,1,777.6,1,New Customers
16506,19,2,90.3,1,New Customers
16509,296,1,363.7,0,Lost Customers
16510,372,1,248.1,0,Lost Customers
16511,21,3,950.26,3,Loyal Customers
16513,4,4,874.59,1,New Customers
16515,52,5,1627.13,3,Loyal Customers
16516,30,1,101.7,0,Lost Customers
16517,277,1,162.7,0,Lost Customers
16518,61,2,484.32,0,Lost Customers
16519,25,2,215.08,1,New Customers
16520,186,3,1046.57,3,Loyal Customers
16523,1,21,9418.47,2,Champions
16525,2,26,13027.45,2,Champions
16526,171,1,290.36,0,Lost Customers
16527,81,1,228.06,0,Lost Customers
16528,3,1,244.41,1,New Customers
16529,190,1,455.25,0,Lost Customers
16531,22,7,1244.59,3,Loyal Customers
16532,17,3,6748.8,3,Loyal Customers
16533,19,3,1095.56,3,Loyal Customers
16535,5,1,593.75,1,New Customers
16536,110,1,548.97,0,Lost Customers
16539,2,4,1388.81,1,New Customers
16542,53,1,119.62,0,Lost Customers
16545,164,1,339.3,0,Lost Customers
16546,290,2,787.15,0,Lost Customers
16549,10,10,4154.64,2,Champions
16550,108,5,2298.97,3,Loyal Customers
16551,95,3,922.12,3,Loyal Customers
16552,242,2,379.73,0,Lost Customers
16553,163,12,5719.82,3,Loyal Customers
16554,42,3,837.1,3,Loyal Customers
16555,35,2,285.89,1,New Customers
16556,66,7,3313.79,3,Loyal Customers
16557,24,2,281.85,1,New Customers
16558,0,20,8338.49,2,Champions
16560,26,2,841.41,1,New Customers
16561,5,2,511.12,1,New Customers
16563,53,1,1077.74,3,Loyal Customers
16565,364,1,173.7,0,Lost Customers
16566,15,5,614.66,1,New Customers
16567,194,2,865.6,0,Lost Customers
16569,3,1,124.2,1,New Customers
16570,15,10,3738.4,2,Champions
16571,26,3,1421.69,3,Loyal Customers
16572,127,3,1009.6,3,Loyal Customers
16573,84,2,663.61,0,Lost Customers
16574,71,1,451.44,0,Lost Customers
16581,182,1,105.84,0,Lost Customers
16582,113,1,313.62,0,Lost Customers
16583,373,1,233.45,0,Lost Customers
16584,80,2,936.08,3,Loyal Customers
16586,248,1,463.95,0,Lost Customers
16587,232,1,225.15,0,Lost Customers
16589,71,3,459.24,3,Loyal Customers
16591,68,1,213.5,0,Lost Customers
16592,4,16,4113.68,2,Champions
16593,50,3,330.03,1,New Customers
16594,75,1,181.09,0,Lost Customers
16595,61,1,360.16,0,Lost Customers
16596,15,2,250.15,1,New Customers
16597,4,1,90.04,1,New Customers
16598,285,1,145.05,0,Lost Customers
16600,4,6,813.52,1,New Customers
16601,40,1,244.8,0,Lost Customers
16602,36,1,528.08,1,New Customers
16603,74,2,482.47,0,Lost Customers
16607,17,14,3347.71,2,Champions
16609,15,7,5493.46,2,Champions
16610,219,1,75.66,0,Lost Customers
16611,186,1,129.49,0,Lost Customers
16612,32,4,1187.66,3,Loyal Customers
16613,70,1,618.59,0,Lost Customers
16614,182,1,506.19,0,Lost Customers
16616,15,2,500.42,1,New Customers
16617,235,1,151.85,0,Lost Customers
16618,31,5,2647.59,3,Loyal Customers
16619,263,1,226.21,0,Lost Customers
16620,3,2,178.96,1,New Customers
16621,51,4,813.48,3,Loyal Customers
16623,245,1,129.45,0,Lost Customers
16624,80,2,810.57,3,Loyal Customers
16625,274,1,333.08,0,Lost Customers
16626,0,17,4413.1,2,Champions
16627,79,1,322.8,0,Lost Customers
16628,29,5,2188.05,3,Loyal Customers
16629,73,2,417.73,0,Lost Customers
16633,17,6,2883.1,2,Champions
16634,222,2,217.9,0,Lost Customers
16637,32,4,1154.47,3,Loyal Customers
16638,22,10,1680.72,2,Champions
16639,31,3,1257.51,3,Loyal Customers
16641,105,1,231.1,0,Lost Customers
16642,4,2,688.33,1,New Customers
16643,245,1,487.51,0,Lost Customers
16644,177,2,833.78,0,Lost Customers
16647,169,2,214.06,0,Lost Customers
16648,42,1,290.66,0,Lost Customers
16650,71,1,518.42,0,Lost Customers
16652,58,7,6773.97,3,Loyal Customers
16653,16,2,1212.66,1,New Customers
16654,141,4,601.27,3,Loyal Customers
16655,17,6,3794.52,2,Champions
16656,22,15,8625.8,2,Champions
16657,9,4,933.62,1,New Customers
16658,368,1,123.24,0,Lost Customers
16659,189,1,39.12,0,Lost Customers
16660,16,4,1267.65,3,Loyal Customers
16665,362,1,135.4,0,Lost Customers
16666,19,1,118.98,1,New Customers
16667,68,2,570.13,0,Lost Customers
16668,15,6,306.72,1,New Customers
16669,23,3,1374.87,3,Loyal Customers
16670,16,11,4095.9,2,Champions
16671,28,3,1692.27,3,Loyal Customers
16672,2,20,8134.94,2,Champions
16674,54,2,319.61,0,Lost Customers
16676,33,4,1592.12,3,Loyal Customers
16678,2,12,3109.99,2,Champions
16679,366,1,129.75,0,Lost Customers
16680,43,1,183.7,0,Lost Customers
16681,72,6,1770.34,3,Loyal Customers
16682,4,5,1028.0,1,New Customers
16684,4,28,66653.56,2,Champions
16685,61,2,324.24,0,Lost Customers
16686,47,7,3062.83,3,Loyal Customers
16688,1,4,1260.86,1,New Customers
16689,75,2,422.6,0,Lost Customers
16690,72,2,225.58,0,Lost Customers
16692,256,2,1276.0,3,Loyal Customers
16693,68,2,482.01,0,Lost Customers
16696,135,4,657.9,3,Loyal Customers
16697,241,1,112.75,0,Lost Customers
16698,226,2,1998.0,3,Loyal Customers
16700,8,13,5076.55,2,Champions
16701,8,13,5398.3,2,Champions
16705,0,20,14034.99,2,Champions
16706,37,3,531.35,3,Loyal Customers
16708,45,1,656.63,1,New Customers
16709,84,5,3029.87,3,Loyal Customers
16710,19,10,2483.04,2,Champions
16711,3,5,1651.03,2,Champions
16712,9,11,3645.43,2,Champions
16713,18,15,6923.13,2,Champions
16714,218,3,1161.53,3,Loyal Customers
16715,78,1,301.72,0,Lost Customers
16716,266,2,901.2,0,Lost Customers
16717,23,6,3858.38,2,Champions
16718,369,1,623.75,0,Lost Customers
16719,14,7,1790.42,2,Champions
16720,26,1,155.24,1,New Customers
16721,262,1,292.47,0,Lost Customers
16722,17,13,4730.81,2,Champions
16723,91,2,589.15,0,Lost Customers
16725,302,7,781.02,3,Loyal Customers
16726,26,5,1382.02,3,Loyal Customers
16727,364,1,272.82,0,Lost Customers
16728,46,4,1054.67,3,Loyal Customers
16729,38,21,7239.92,2,Champions
16730,52,3,743.11,3,Loyal Customers
16732,31,1,603.75,1,New Customers
16734,52,3,650.51,3,Loyal Customers
16735,78,5,2300.56,3,Loyal Customers
16737,53,1,417.6,0,Lost Customers
16738,297,1,3.75,0,Lost Customers
16739,176,1,323.0,0,Lost Customers
16742,46,1,464.9,0,Lost Customers
16743,29,7,2238.09,3,Loyal Customers
16744,11,7,1304.76,2,Champions
16745,86,17,7194.3,2,Champions
16746,4,18,6697.66,2,Champions
16747,37,2,836.06,3,Loyal Customers
16748,17,5,1515.9,3,Loyal Customers
16750,44,5,623.93,3,Loyal Customers
16751,30,1,1764.72,3,Loyal Customers
16752,372,1,207.5,0,Lost Customers
16753,58,1,223.92,0,Lost Customers
16754,372,1,2002.4,0,Lost Customers
16755,114,3,1496.83,3,Loyal Customers
16756,214,1,239.4,0,Lost Customers
16757,318,1,106.83,0,Lost Customers
16758,65,1,369.34,0,Lost Customers
16759,7,3,789.79,1,New Customers
16761,96,1,316.62,0,Lost Customers
16762,19,3,1501.38,3,Loyal Customers
16763,198,1,611.85,0,Lost Customers
16764,3,13,2799.25,2,Champions
16765,294,1,34.0,0,Lost Customers
16766,273,2,1145.6,0,Lost Customers
16767,30,11,5580.6,2,Champions
16768,47,3,478.09,3,Loyal Customers
16769,260,1,380.39,0,Lost Customers
16770,57,5,770.1,3,Loyal Customers
16771,33,5,2246.81,3,Loyal Customers
16773,57,1,171.59,0,Lost Customers
16774,67,4,661.52,3,Loyal Customers
16775,10,11,1695.66,2,Champions
16776,60,1,388.28,0,Lost Customers
16777,80,2,226.35,0,Lost Customers
16778,74,2,245.94,0,Lost Customers
16779,2,22,10629.72,2,Champions
16780,100,2,425.19,0,Lost Customers
16781,372,1,311.25,0,Lost Customers
16782,10,13,2279.9,2,Champions
16784,19,1,107.6,1,New Customers
16788,123,2,597.48,0,Lost Customers
16789,8,1,80.8,1,New Customers
16790,3,6,1545.62,2,Champions
16791,29,7,1721.78,3,Loyal Customers
16792,282,2,110.38,0,Lost Customers
16793,57,1,243.84,0,Lost Customers
16794,1,10,1222.71,2,Champions
16795,365,1,414.88,0,Lost Customers
16796,89,1,305.62,0,Lost Customers
16800,11,1,1201.49,1,New Customers
16801,163,4,1619.73,3,Loyal Customers
16803,65,1,332.3,0,Lost Customers
16804,23,3,536.99,1,New Customers
16805,173,2,460.59,0,Lost Customers
16806,103,4,801.49,3,Loyal Customers
16807,142,3,1121.59,3,Loyal Customers
16808,99,2,288.42,0,Lost Customers
16809,23,5,914.69,3,Loyal Customers
16810,192,1,309.54,0,Lost Customers
16811,4,2,547.07,1,New Customers
16812,360,1,479.35,0,Lost Customers
16813,8,10,1692.98,2,Champions
16814,14,21,6509.1,2,Champions
16816,103,4,417.06,3,Loyal Customers
16817,2,9,1604.75,2,Champions
16818,10,11,3349.57,2,Champions
16820,95,1,497.61,0,Lost Customers
16823,227,1,358.38,0,Lost Customers
16824,15,2,460.64,1,New Customers
16825,38,2,775.18,3,Loyal Customers
16826,51,1,341.7,0,Lost Customers
16828,93,2,128.5,0,Lost Customers
16829,156,1,197.22,0,Lost Customers
16830,38,1,325.91,1,New Customers
16832,184,3,199.15,0,Lost Customers
16833,1,4,1106.53,1,New Customers
16834,227,1,413.46,0,Lost Customers
16835,128,2,180.85,0,Lost Customers
16836,39,2,251.87,1,New Customers
16837,31,11,3170.98,2,Champions
16838,197,2,588.85,0,Lost Customers
16839,8,34,16594.35,2,Champions
16841,36,6,1869.82,3,Loyal Customers
16842,100,3,1264.19,3,Loyal Customers
16843,42,16,10196.57,2,Champions
16846,50,1,214.32,0,Lost Customers
16847,43,1,193.44,0,Lost Customers
16848,52,1,281.42,0,Lost Customers
16849,186,1,124.57,0,Lost Customers
16850,333,1,332.41,0,Lost Customers
16851,4,3,342.45,1,New Customers
16852,10,2,144.91,1,New Customers
16855,23,2,328.4,1,New Customers
16856,14,1,35.4,1,New Customers
16858,368,1,375.69,0,Lost Customers
16859,144,2,747.81,0,Lost Customers
16861,59,2,173.76,0,Lost Customers
16863,31,2,502.8,1,New Customers
16866,140,3,207.74,0,Lost Customers
16869,22,4,825.42,3,Loyal Customers
16871,22,6,2812.34,3,Loyal Customers
16872,77,3,680.02,3,Loyal Customers
16873,4,6,7123.62,2,Champions
16875,67,5,2095.53,3,Loyal Customers
16877,12,6,853.72,3,Loyal Customers
16878,84,1,13.3,0,Lost Customers
16880,30,7,1519.08,3,Loyal Customers
16881,66,1,432.0,0,Lost Customers
16882,66,3,705.12,3,Loyal Customers
16883,187,2,276.73,0,Lost Customers
16884,37,2,429.84,1,New Customers
16885,15,3,471.51,1,New Customers
16887,35,1,194.88,0,Lost Customers
16889,194,3,1578.67,3,Loyal Customers
16891,1,5,809.7,1,New Customers
16892,1,5,525.54,1,New Customers
16893,366,1,145.93,0,Lost Customers
16895,64,1,219.14,0,Lost Customers
16897,299,2,289.78,0,Lost Customers
16898,26,3,508.81,1,New Customers
16899,7,6,1281.56,2,Champions
16900,16,3,887.11,1,New Customers
16902,116,1,1706.88,3,Loyal Customers
16903,29,1,373.24,1,New Customers
16904,4,16,3754.27,2,Champions
16905,5,7,3102.43,2,Champions
16906,81,4,579.77,3,Loyal Customers
16907,29,5,981.65,3,Loyal Customers
16909,72,1,379.14,0,Lost Customers
16910,4,8,1510.06,2,Champions
16912,28,11,2575.38,2,Champions
16913,290,1,113.44,0,Lost Customers
16914,36,1,208.46,0,Lost Customers
16915,9,6,621.68,1,New Customers
16916,23,2,576.26,1,New Customers
16917,276,1,391.52,0,Lost Customers
16918,49,6,1068.82,3,Loyal Customers
16919,156,11,2596.45,3,Loyal Customers
16921,61,1,169.79,0,Lost Customers
16923,12,19,7247.61,2,Champions
16924,21,3,846.75,1,New Customers
16926,371,1,230.25,0,Lost Customers
16927,115,3,543.05,3,Loyal Customers
16928,80,17,2847.6,2,Champions
16929,3,7,1295.39,2,Champions
16930,26,3,380.55,1,New Customers
16931,5,21,4604.22,2,Champions
16932,53,1,161.94,0,Lost Customers
16933,1,2,563.23,1,New Customers
16934,54,2,950.93,3,Loyal Customers
16936,25,1,262.68,1,New Customers
16938,8,4,2736.38,2,Champions
16940,52,3,3049.88,3,Loyal Customers
16942,12,9,1920.59,2,Champions
16943,211,3,816.73,3,Loyal Customers
16945,21,19,4345.5,2,Champions
16947,235,1,406.48,0,Lost Customers
16948,138,3,435.02,0,Lost Customers
16949,3,6,1286.27,2,Champions
16950,56,3,1178.56,3,Loyal Customers
16951,134,3,1277.75,3,Loyal Customers
16952,109,2,167.61,0,Lost Customers
16953,30,1,20.8,0,Lost Customers
16954,0,9,2085.08,2,Champions
16955,184,4,518.67,3,Loyal Customers
16956,17,1,308.74,1,New Customers
16957,239,2,416.64,0,Lost Customers
16959,87,1,117.35,0,Lost Customers
16960,38,3,507.05,1,New Customers
16961,116,1,234.17,0,Lost Customers
16963,187,1,110.55,0,Lost Customers
16965,226,1,201.19,0,Lost Customers
16966,8,7,2154.97,2,Champions
16967,189,1,319.02,0,Lost Customers
16968,4,2,439.43,1,New Customers
16969,39,3,650.41,3,Loyal Customers
16971,38,1,357.21,1,New Customers
16976,267,1,251.52,0,Lost Customers
16978,77,1,344.33,0,Lost Customers
16979,3,6,1852.0,2,Champions
16980,255,2,1078.96,0,Lost Customers
16982,60,1,384.06,0,Lost Customers
16983,12,7,1931.25,2,Champions
16984,88,2,4481.35,3,Loyal Customers
16985,17,10,5464.12,2,Champions
16986,29,2,1873.2,3,Loyal Customers
16987,3,7,1625.05,2,Champions
16988,5,1,126.12,1,New Customers
16989,7,6,1133.25,2,Champions
16990,218,1,179.0,0,Lost Customers
16992,10,5,1614.31,3,Loyal Customers
16996,30,6,1456.96,3,Loyal Customers
16997,288,3,702.0,0,Lost Customers
16998,149,4,295.0,0,Lost Customers
16999,23,2,484.82,1,New Customers
17001,0,11,3989.57,2,Champions
17002,85,3,1493.73,3,Loyal Customers
17004,46,2,1412.94,3,Loyal Customers
17006,4,4,781.78,1,New Customers
17007,50,6,889.93,3,Loyal Customers
17010,18,1,195.36,1,New Customers
17011,30,1,270.9,1,New Customers
17014,8,3,586.33,1,New Customers
17015,28,3,1842.56,3,Loyal Customers
17017,2,20,8694.26,2,Champions
17018,40,2,920.1,3,Loyal Customers
17019,11,4,1272.61,3,Loyal Customers
17022,31,1,71.0,0,Lost Customers
17024,45,3,95.85,0,Lost Customers
17025,60,3,357.77,0,Lost Customers
17026,185,2,154.83,0,Lost Customers
17027,78,6,890.29,3,Loyal Customers
17029,110,2,716.0,0,Lost Customers
17030,63,1,146.87,0,Lost Customers
17031,11,2,380.35,1,New Customers
17033,86,3,1030.14,3,Loyal Customers
17034,16,3,745.52,1,New Customers
17035,245,2,433.53,0,Lost Customers
17037,87,1,1267.32,0,Lost Customers
17038,30,1,112.4,0,Lost Customers
17040,137,1,449.73,0,Lost Customers
17041,26,3,1081.57,3,Loyal Customers
17042,2,5,1044.38,2,Champions
17043,32,4,1735.18,3,Loyal Customers
17044,25,1,948.48,1,New Customers
17045,113,3,339.44,0,Lost Customers
17046,157,1,642.02,0,Lost Customers
17047,85,3,1100.9,3,Loyal Customers
17048,117,3,925.35,3,Loyal Customers
17049,2,9,5659.98,2,Champions
17050,96,6,3228.84,3,Loyal Customers
17051,194,1,247.14,0,Lost Customers
17052,28,1,413.75,1,New Customers
17053,130,1,498.48,0,Lost Customers
17054,28,5,1356.33,3,Loyal Customers
17058,81,3,1179.89,3,Loyal Customers
17059,29,5,3095.04,3,Loyal Customers
17060,266,1,234.24,0,Lost Customers
17061,73,11,5232.23,2,Champions
17062,313,4,538.37,0,Lost Customers
17063,21,7,1461.14,3,Loyal Customers
17064,58,3,859.35,3,Loyal Customers
17068,12,21,4552.14,2,Champions
17069,28,9,2709.7,2,Champions
17070,114,1,312.14,0,Lost Customers
17071,28,9,2429.03,2,Champions
17073,17,4,1446.09,3,Loyal Customers
17075,17,4,834.12,3,Loyal Customers
17076,36,3,841.08,3,Loyal Customers
17078,36,2,378.2,1,New Customers
17079,78,1,118.8,0,Lost Customers
17080,22,2,287.62,1,New Customers
17081,25,2,290.16,1,New Customers
17082,33,2,2003.85,3,Loyal Customers
17083,109,3,1405.78,3,Loyal Customers
17084,35,2,2949.75,3,Loyal Customers
17085,123,5,1566.65,3,Loyal Customers
17086,7,6,2050.08,2,Champions
17088,28,4,1991.01,3,Loyal Customers
17090,4,7,2043.95,2,Champions
17091,2,9,3827.76,2,Champions
17092,50,4,1777.78,3,Loyal Customers
17094,322,1,302.0,0,Lost Customers
17095,22,3,1324.16,3,Loyal Customers
17096,15,4,1022.13,3,Loyal Customers
17097,2,8,954.42,2,Champions
17100,18,2,971.74,1,New Customers
17101,10,4,1621.73,3,Loyal Customers
17102,261,1,25.5,0,Lost Customers
17105,159,2,665.78,0,Lost Customers
17107,33,6,10815.43,2,Champions
17109,29,6,885.04,3,Loyal Customers
17110,165,1,163.3,0,Lost Customers
17111,47,1,248.61,0,Lost Customers
17114,5,8,808.62,2,Champions
17115,8,3,837.5,1,New Customers
17117,288,1,116.2,0,Lost Customers
17118,317,1,157.02,0,Lost Customers
17119,3,2,606.91,1,New Customers
17120,233,1,307.46,0,Lost Customers
17122,119,1,138.32,0,Lost Customers
17123,161,1,345.3,0,Lost Customers
17124,185,1,298.89,0,Lost Customers
17125,50,1,259.35,0,Lost Customers
17126,152,5,1004.75,3,Loyal Customers
17128,334,1,157.09,0,Lost Customers
17131,5,5,2463.17,2,Champions
17133,15,7,4892.24,2,Champions
17134,106,2,425.0,0,Lost Customers
17135,16,7,1139.73,3,Loyal Customers
17138,275,1,380.5,0,Lost Customers
17139,15,12,10668.47,2,Champions
17140,247,1,465.32,0,Lost Customers
17142,239,1,579.0,0,Lost Customers
17144,1,2,984.57,1,New Customers
17146,105,3,749.78,3,Loyal Customers
17147,22,4,1714.59,3,Loyal Customers
17148,51,1,124.88,0,Lost Customers
17152,194,3,1689.5,3,Loyal Customers
17153,24,1,213.78,1,New Customers
17154,75,1,329.34,0,Lost Customers
17155,17,2,251.7,1,New Customers
17157,7,2,319.0,1,New Customers
